event_id,timestamp,source_ip,endpoint,attack_type,severity,payload_sample,detected_by_ruleset
evt_00984,2026-08-16 02:33:21,75.91.81.197,/admin/login,none,low,-,0
evt_02315,2026-08-16 02:43:08,82.113.53.240,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00495,2026-08-16 03:44:48,165.124.199.224,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01816,2026-08-16 03:51:55,64.73.143.57,/api/v1/users,none,low,-,0
evt_00838,2026-08-16 03:58:58,120.1.57.72,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01104,2026-08-16 04:30:08,158.43.229.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01718,2026-08-16 04:33:03,153.107.150.96,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00765,2026-08-16 05:05:37,214.44.73.54,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00474,2026-08-16 05:21:54,51.234.58.68,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02398,2026-08-16 05:25:25,153.107.150.96,/admin/login,none,low,-,0
evt_01968,2026-08-16 05:27:42,217.133.227.89,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01792,2026-08-16 05:35:03,1.250.30.42,/admin/login,none,low,-,0
evt_00035,2026-08-16 05:38:02,216.255.169.4,/search,xss,high,q=<script>alert(1)</script>,1
evt_02031,2026-08-16 05:38:22,75.91.81.197,/search,none,low,-,0
evt_00183,2026-08-16 05:51:18,131.12.158.4,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00609,2026-08-16 06:06:58,9.104.217.143,/search,xss,high,q=<script>alert(1)</script>,1
evt_00961,2026-08-16 06:30:52,181.162.97.216,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01472,2026-08-16 07:15:23,120.1.57.72,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00625,2026-08-16 07:34:55,9.251.149.159,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00425,2026-08-16 07:36:00,74.40.206.182,/upload,none,low,-,0
evt_01408,2026-08-16 07:45:09,202.111.95.245,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01558,2026-08-16 07:53:20,120.1.57.72,/admin/login,none,low,-,0
evt_02358,2026-08-16 08:42:16,185.174.159.79,/search,none,low,-,0
evt_00606,2026-08-16 08:44:49,181.162.97.216,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00994,2026-08-16 09:57:01,82.121.90.71,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01039,2026-08-16 10:41:00,9.104.217.143,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01374,2026-08-16 11:43:01,215.53.45.167,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01510,2026-08-16 12:38:11,178.22.85.110,/search,none,low,-,0
evt_00635,2026-08-16 13:48:02,21.214.161.240,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01355,2026-08-16 14:33:23,21.214.161.240,/api/v1/users,none,low,-,0
evt_00925,2026-08-16 15:39:20,28.183.229.78,/api/v1/users,none,low,-,0
evt_01371,2026-08-16 16:18:34,205.54.237.107,/admin/login,none,low,-,0
evt_01050,2026-08-16 16:48:11,76.221.27.2,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02091,2026-08-16 16:58:43,150.26.46.204,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01684,2026-08-16 17:16:12,212.69.142.217,/upload,none,low,-,0
evt_01905,2026-08-16 18:16:11,19.146.57.214,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01073,2026-08-16 18:50:32,159.124.81.250,/search,none,low,-,0
evt_00671,2026-08-16 19:53:34,181.162.97.216,/admin/login,none,low,-,0
evt_00253,2026-08-16 20:05:50,28.248.98.26,/api/v1/users,none,low,-,0
evt_02235,2026-08-16 20:12:09,51.234.58.68,/search,xss,high,q=<script>alert(1)</script>,1
evt_01389,2026-08-16 20:13:31,148.251.160.134,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00413,2026-08-16 20:22:27,201.26.4.87,/admin/login,none,low,-,0
evt_01564,2026-08-16 21:33:59,131.12.158.4,/upload,none,low,-,0
evt_00017,2026-08-16 21:38:35,21.214.161.240,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01376,2026-08-16 21:48:59,102.52.48.17,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01941,2026-08-16 21:57:40,69.2.168.249,/api/v1/users,none,low,-,0
evt_02030,2026-08-16 22:39:19,203.106.13.88,/admin/login,none,low,-,0
evt_00738,2026-08-16 22:55:04,73.195.214.248,/search,xss,high,q=<script>alert(1)</script>,1
evt_01243,2026-08-16 22:57:07,55.96.223.82,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01726,2026-08-16 23:16:36,77.93.196.94,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02149,2026-08-16 23:41:17,209.169.90.253,/search,xss,high,q=<script>alert(1)</script>,1
evt_01577,2026-08-16 23:55:42,69.2.168.249,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01858,2026-08-17 00:18:19,209.169.90.253,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01681,2026-08-17 00:43:51,35.52.3.152,/config/exposed.env,none,low,-,0
evt_02143,2026-08-17 00:57:18,171.4.191.46,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_01683,2026-08-17 01:26:57,72.50.0.212,/search,none,low,-,0
evt_01578,2026-08-17 01:57:04,171.12.15.22,/api/v1/users,none,low,-,0
evt_02291,2026-08-17 02:35:23,72.123.37.248,/upload,none,low,-,0
evt_01495,2026-08-17 03:06:49,28.248.98.26,/api/v1/users,none,low,-,0
evt_01491,2026-08-17 03:09:13,120.1.57.72,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02192,2026-08-17 03:25:31,82.113.53.240,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01078,2026-08-17 03:37:17,82.113.53.240,/admin/login,none,low,-,0
evt_00680,2026-08-17 04:04:15,44.41.86.27,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00650,2026-08-17 04:47:07,177.53.25.238,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00759,2026-08-17 05:27:26,194.10.111.243,/search,none,low,-,0
evt_02194,2026-08-17 05:37:53,50.78.229.74,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01544,2026-08-17 05:49:33,212.69.142.217,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01089,2026-08-17 06:20:06,147.252.76.244,/admin/login,none,low,-,0
evt_00306,2026-08-17 06:21:01,37.102.188.151,/admin/login,none,low,-,0
evt_01652,2026-08-17 06:30:52,181.162.97.216,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00534,2026-08-17 07:04:37,55.10.25.202,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01760,2026-08-17 07:26:33,69.2.168.249,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00648,2026-08-17 07:38:13,202.111.95.245,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02103,2026-08-17 08:05:36,192.157.245.119,/admin/login,none,low,-,0
evt_01286,2026-08-17 08:14:35,148.251.160.134,/search,none,low,-,0
evt_02053,2026-08-17 08:19:59,165.202.2.64,/admin/login,none,low,-,0
evt_02243,2026-08-17 08:21:23,54.126.14.176,/search,xss,high,q=<script>alert(1)</script>,1
evt_02385,2026-08-17 08:36:21,171.12.15.22,/search,xss,high,q=<script>alert(1)</script>,1
evt_00927,2026-08-17 08:40:44,28.248.98.26,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00490,2026-08-17 08:57:23,102.52.48.17,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02077,2026-08-17 09:09:51,74.217.45.50,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00542,2026-08-17 09:11:05,7.125.70.47,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01040,2026-08-17 09:20:41,113.15.169.184,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00626,2026-08-17 09:32:07,131.12.158.4,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02197,2026-08-17 09:57:23,82.113.53.240,/search,none,low,-,0
evt_02016,2026-08-17 10:16:42,181.6.92.40,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00103,2026-08-17 10:33:56,64.185.200.181,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00592,2026-08-17 10:46:05,205.54.237.107,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00628,2026-08-17 10:54:20,51.234.58.68,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00976,2026-08-17 11:16:21,171.12.15.22,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01632,2026-08-17 11:26:58,2.194.55.58,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01199,2026-08-17 11:47:20,125.159.129.105,/config/exposed.env,none,low,-,0
evt_02413,2026-08-17 11:53:28,202.111.95.245,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00332,2026-08-17 11:55:50,215.53.45.167,/api/v1/users,none,low,-,0
evt_02265,2026-08-17 12:01:25,82.113.53.240,/config/exposed.env,none,low,-,0
evt_00525,2026-08-17 12:45:25,223.245.34.91,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00645,2026-08-17 13:22:29,101.240.37.42,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01373,2026-08-17 13:33:34,120.1.57.72,/admin/login,none,low,-,0
evt_01128,2026-08-17 14:31:01,78.76.174.230,/search,xss,high,q=<script>alert(1)</script>,1
evt_00644,2026-08-17 14:52:52,9.251.149.159,/api/v1/users,none,low,-,0
evt_01266,2026-08-17 17:07:42,78.222.71.249,/search,none,low,-,0
evt_02428,2026-08-17 18:03:27,29.108.182.199,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01750,2026-08-17 20:32:10,205.54.237.107,/config/exposed.env,none,low,-,0
evt_01973,2026-08-17 21:29:52,64.217.46.46,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_02052,2026-08-17 22:03:57,69.2.168.249,/api/v1/users,none,low,-,0
evt_01771,2026-08-17 22:04:41,153.107.150.96,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00400,2026-08-17 23:22:41,148.251.160.134,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01432,2026-08-17 23:38:43,21.214.161.240,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_02100,2026-08-17 23:38:58,155.47.227.212,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00464,2026-08-17 23:42:26,133.71.225.216,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00756,2026-08-17 23:43:34,194.150.144.82,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02185,2026-08-17 23:58:50,158.43.229.18,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01101,2026-08-18 00:09:41,132.17.182.10,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00260,2026-08-18 00:35:02,85.103.122.174,/config/exposed.env,none,low,-,0
evt_01301,2026-08-18 01:33:13,21.214.161.240,/search,none,low,-,0
evt_01268,2026-08-18 01:59:53,33.1.198.86,/admin/login,none,low,-,0
evt_01420,2026-08-18 02:24:29,123.45.195.114,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00622,2026-08-18 02:33:19,53.95.72.36,/config/exposed.env,none,low,-,0
evt_00083,2026-08-18 03:03:18,160.167.251.85,/admin/login,none,low,-,0
evt_01972,2026-08-18 03:32:02,104.47.10.107,/api/v1/users,none,low,-,0
evt_00941,2026-08-18 03:33:51,9.251.149.159,/search,none,low,-,0
evt_00336,2026-08-18 03:34:27,50.78.229.74,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00096,2026-08-18 03:48:26,148.91.28.144,/api/v1/users,none,low,-,0
evt_00466,2026-08-18 04:48:00,75.91.81.197,/admin/login,none,low,-,0
evt_00852,2026-08-18 05:05:19,148.251.160.134,/upload,none,low,-,0
evt_01863,2026-08-18 05:33:55,55.10.25.202,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01545,2026-08-18 05:57:10,47.77.172.232,/config/exposed.env,none,low,-,0
evt_02229,2026-08-18 06:28:08,178.0.49.37,/upload,malicious_file_upload,critical,filename=shell.php.jpg,1
evt_00898,2026-08-18 06:52:25,55.10.25.202,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00267,2026-08-18 07:31:53,70.2.114.229,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_02042,2026-08-18 07:36:55,102.52.48.17,/search,none,low,-,0
evt_01557,2026-08-18 08:43:16,199.11.179.235,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01945,2026-08-18 08:44:02,135.116.12.210,/admin/login,none,low,-,0
evt_00731,2026-08-18 09:09:52,171.158.138.183,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00112,2026-08-18 09:36:42,98.237.223.158,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01740,2026-08-18 09:43:36,216.200.124.3,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00802,2026-08-18 09:44:32,215.53.45.167,/search,xss,high,q=<script>alert(1)</script>,1
evt_02234,2026-08-18 09:52:07,120.1.57.72,/search,none,low,-,0
evt_01873,2026-08-18 10:48:10,2.117.20.57,/upload,none,low,-,0
evt_00224,2026-08-18 10:58:55,214.44.73.54,/admin/login,none,low,-,0
evt_00164,2026-08-18 11:01:46,55.173.213.3,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00430,2026-08-18 11:03:56,21.214.161.240,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00023,2026-08-18 11:56:01,153.107.150.96,/api/v1/users,none,low,-,0
evt_01787,2026-08-18 12:53:00,5.95.104.154,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01144,2026-08-18 14:00:39,170.218.112.142,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01130,2026-08-18 14:15:09,21.214.161.240,/admin/login,none,low,-,0
evt_01020,2026-08-18 15:27:21,86.58.184.129,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00202,2026-08-18 15:33:19,133.216.217.224,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00486,2026-08-18 16:22:42,216.255.169.4,/admin/login,none,low,-,0
evt_00251,2026-08-18 16:43:19,181.162.97.216,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00546,2026-08-18 18:25:30,24.149.30.178,/admin/login,none,low,-,0
evt_02075,2026-08-18 18:49:19,32.249.3.40,/search,xss,high,q=<script>alert(1)</script>,1
evt_01963,2026-08-18 19:07:08,215.53.45.167,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02336,2026-08-18 19:18:31,54.60.34.28,/search,xss,high,q=<script>alert(1)</script>,1
evt_00331,2026-08-18 20:19:33,15.132.77.144,/admin/login,none,low,-,0
evt_01274,2026-08-18 20:32:06,149.118.90.202,/api/v1/users,none,low,-,0
evt_00031,2026-08-18 20:41:18,75.91.81.197,/search,none,low,-,0
evt_02467,2026-08-18 21:03:53,87.210.225.147,/upload,none,low,-,0
evt_02218,2026-08-18 21:16:48,162.12.114.185,/api/v1/users,none,low,-,0
evt_00491,2026-08-18 21:59:06,215.53.45.167,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01094,2026-08-18 22:32:28,49.102.48.138,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02223,2026-08-18 23:15:37,181.162.97.216,/admin/login,brute_force,high,username=admin&password={guess},1
evt_01561,2026-08-18 23:52:13,72.6.169.8,/search,none,low,-,0
evt_01387,2026-08-19 00:03:01,6.217.23.87,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01671,2026-08-19 00:18:49,44.227.154.148,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01745,2026-08-19 00:32:39,26.43.120.98,/admin/login,none,low,-,0
evt_00125,2026-08-19 00:53:59,218.195.121.11,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01096,2026-08-19 00:57:18,123.32.31.195,/admin/login,none,low,-,0
evt_02036,2026-08-19 01:05:54,216.255.169.4,/config/exposed.env,none,low,-,0
evt_00700,2026-08-19 01:38:27,74.203.94.123,/admin/login,none,low,-,0
evt_00916,2026-08-19 02:01:50,82.113.53.240,/upload,none,low,-,0
evt_02106,2026-08-19 02:14:44,182.154.234.101,/admin/login,none,low,-,0
evt_01780,2026-08-19 02:23:56,214.44.73.54,/admin/login,none,low,-,0
evt_00858,2026-08-19 02:33:17,132.166.158.72,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01964,2026-08-19 02:38:52,75.91.81.197,/admin/login,brute_force,high,username=admin&password={guess},1
evt_02425,2026-08-19 02:40:41,69.2.168.249,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_01294,2026-08-19 03:00:03,212.69.142.217,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01900,2026-08-19 03:04:27,130.178.240.206,/admin/login,none,low,-,0
evt_00356,2026-08-19 03:09:21,159.124.81.250,/api/v1/users,none,low,-,0
evt_00676,2026-08-19 03:15:28,76.102.217.225,/config/exposed.env,none,low,-,0
evt_00809,2026-08-19 03:50:29,51.234.58.68,/search,none,low,-,0
evt_01367,2026-08-19 04:04:36,1.211.89.243,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00878,2026-08-19 04:06:30,49.102.48.138,/config/exposed.env,none,low,-,0
evt_01435,2026-08-19 04:49:34,149.151.12.133,/api/v1/users,none,low,-,0
evt_01962,2026-08-19 04:50:54,172.54.124.186,/config/exposed.env,none,low,-,0
evt_02090,2026-08-19 05:17:04,36.68.20.155,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_01337,2026-08-19 05:29:42,106.145.160.64,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_00783,2026-08-19 05:51:20,104.36.79.199,/admin/login,none,low,-,0
evt_00705,2026-08-19 06:07:07,28.248.98.26,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00088,2026-08-19 06:08:31,56.32.151.94,/search,sqli,critical,q=' OR '1'='1' --,1
evt_01031,2026-08-19 06:12:06,166.224.226.71,/upload,none,low,-,0
evt_01034,2026-08-19 06:29:04,52.93.139.206,/upload,none,low,-,0
evt_01714,2026-08-19 06:53:08,49.102.48.138,/admin/login,none,low,-,0
evt_00414,2026-08-19 07:08:04,214.44.73.54,/admin/login,brute_force,high,username=admin&password={guess},1
evt_00833,2026-08-19 07:40:02,11.240.134.202,/admin/login,none,low,-,0
evt_01947,2026-08-19 07:47:36,9.104.217.143,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02067,2026-08-19 08:17:33,120.1.57.72,/admin/login,none,low,-,0
evt_02275,2026-08-19 08:22:23,66.233.159.110,/config/exposed.env,none,low,-,0
evt_00945,2026-08-19 08:44:44,79.108.57.108,/api/v1/users,none,low,-,0
evt_01864,2026-08-19 09:25:38,152.75.191.221,/api/v1/users,api_enumeration,medium,GET /api/v1/users?id={n},1
evt_00726,2026-08-19 09:42:37,31.228.54.142,/search,none,low,-,0
evt_00186,2026-08-19 10:00:53,205.95.53.49,/admin/login,none,low,-,0
evt_00140,2026-08-19 10:03:53,145.110.113.78,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_00986,2026-08-19 11:02:13,187.17.194.241,/search,sqli,critical,q=' OR '1'='1' --,1
evt_00747,2026-08-19 11:22:58,215.53.45.167,/config/exposed.env,none,low,-,0
evt_01038,2026-08-19 11:35:00,82.33.99.59,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_02438,2026-08-19 11:40:25,102.52.48.17,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01027,2026-08-19 11:41:02,40.211.49.227,/api/v1/users,none,low,-,0
evt_00836,2026-08-19 12:09:11,55.10.25.202,/search,none,low,-,0
evt_01165,2026-08-19 12:10:52,148.251.160.134,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_01610,2026-08-19 12:11:08,189.250.41.126,/api/v1/users,idor_probe,high,GET /api/v1/users?id={n}&token=none,1
evt_00822,2026-08-19 12:13:27,170.183.107.247,/search,none,low,-,0
evt_01943,2026-08-19 13:03:56,77.121.53.144,/config/exposed.env,config_exposure_probe,medium,GET /config/exposed.env HTTP/1.1,1
evt_02209,2026-08-19 13:07:34,2.117.20.57,/admin/login,none,low,-,0
evt_00853,2026-08-19 13:51:06,221.6.62.56,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
evt_01886,2026-08-19 14:36:05,216.57.193.170,/admin/login,none,low,-,0
evt_01590,2026-08-19 15:19:36,179.24.52.100,/search,none,low,-,0
evt_01285,2026-08-19 15:45:38,209.169.90.253,/search,none,low,-,0
evt_02215,2026-08-19 16:35:24,9.251.149.159,/config/exposed.env,none,low,-,0
evt_01443,2026-08-19 16:44:04,28.248.98.26,/search,sqli,critical,q=' OR '1'='1' --,1
evt_02452,2026-08-19 16:49:28,212.69.142.217,/admin/login,credential_stuffing,high,username={user}&password={leaked_pw},1
